,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,apin,decane,toluene,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
20385,343.9975529359999,31,7,14,2,3,742.0,40.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
20386,178.04773804,22,6,6,0,2,31.0,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
20387,234.99643074,21,6,9,1,1,18.0,7.0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
20388,309.992073632,27,7,12,2,1,106.0,40.0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0
20389,191.042987008,22,6,6,1,1,81.0,40.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
20390,234.001181772,22,7,9,0,3,98.0,6.0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
20391,279.05903099600005,32,9,9,1,1,166.0,40.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
20392,269.00191004400006,25,6,11,1,4,370.0,1.0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0
20393,238.99134536,21,5,10,1,2,417.0,40.0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
20394,312.007723696,29,7,12,2,3,11.0,4.0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0
20395,311.97133818799995,25,6,13,2,1,120.0,40.0,0,0,1,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0
20396,357.97681749199995,30,7,15,2,3,569.0,40.0,0,0,1,0,0,2,2,1,0,0,0,1,0,0,1,0,1,0,0
20397,296.085580092,36,9,9,2,2,499.0,40.0,1,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0
20398,250.99134536000005,22,6,10,1,1,17.0,8.0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0
20399,222.99643074,20,5,9,1,2,34.0,6.0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
20400,356.03393844399994,36,9,13,2,2,901.0,40.0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0
20401,239.064116376,29,7,8,1,1,162.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
20402,328.00263831599995,30,7,13,2,3,428.0,12.0,0,0,1,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0
20403,249.012080804,24,7,9,1,2,50.0,6.0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
20404,158.021523292,17,6,5,0,3,5.0,4.0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0
20405,265.006995424,25,7,10,1,2,69.0,16.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
20406,261.08485182000004,33,10,7,1,2,7.0,5.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
20407,226.99134536,20,4,10,1,2,70.0,40.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
20408,160.00078784800002,15,5,6,0,1,16.0,9.0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
20409,282.9811746,24,6,12,1,3,177.0,11.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0
20410,292.090665472,36,10,8,2,0,47.0,40.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
20411,310.101230156,39,10,9,2,1,186.0,40.0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
20412,174.05282342,22,7,5,0,2,24.0,14.0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
20413,281.00191004400006,26,7,11,1,3,195.0,10.0,0,0,1,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,0
20414,220.021917216,23,7,8,0,2,239.0,40.0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
20415,297.06959568,35,9,10,1,3,848.0,40.0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0
20416,235.032816248,25,7,8,1,2,41.0,15.0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
20417,262.99134536,23,7,10,1,2,239.0,40.0,0,0,1,1,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0
20418,265.006995424,25,7,10,1,2,72.0,40.0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0
20419,234.99643074,21,6,9,1,2,37.0,5.0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0
20420,265.07976644,33,9,8,1,2,469.0,40.0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
20421,255.981508948,21,4,11,2,2,36.0,3.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
20422,359.9924675559999,32,7,15,2,4,67.0,4.0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,0
20423,313.98698825199995,27,6,13,2,2,348.0,40.0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0
20424,269.00191004400006,25,6,11,1,3,562.0,40.0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0
20425,316.002638316,29,6,13,2,4,181.0,2.0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,2,0,0
20426,300.991739284,27,6,13,1,4,490.0,17.0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0,0
20427,357.97681749199995,30,7,15,2,1,100.0,40.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0
20428,312.991739284,28,7,13,1,3,115.0,5.0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0
20429,284.99682466400003,26,6,12,1,3,767.0,40.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
20430,265.006995424,25,7,10,1,2,99.0,11.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
20431,264.97060991600006,21,6,11,1,2,29.0,12.0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,1,1,0,0
20432,239.027730868,25,6,9,1,3,361.0,28.0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
20433,268.05427996400005,30,7,9,2,1,182.0,40.0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
20434,282.03354452,29,7,10,2,1,209.0,40.0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
20435,223.991679708,19,4,9,2,1,61.0,40.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
20436,221.053551692,26,7,7,1,1,101.0,40.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
20437,158.021523292,17,6,5,0,1,23.0,7.0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
20438,291.05903099600005,33,10,9,1,1,263.0,40.0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0
20439,343.9611674279999,27,6,15,2,2,416.0,40.0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0
20440,277.07976644,34,10,8,1,1,198.0,40.0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0
20441,284.049194584,31,7,10,2,2,443.0,40.0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0
20442,283.01756010800005,28,7,11,1,3,668.0,40.0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0
20443,231.985531708,20,7,9,0,1,23.0,17.0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0
20444,299.04886023600005,33,8,11,1,3,535.0,40.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0
20445,253.006995424,24,6,10,1,2,156.0,40.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
20446,204.027002596,22,7,7,0,4,51.0,4.0,0,0,1,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0
20447,238.068867408,30,8,8,0,4,525.0,11.0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0
20448,263.02773086800005,27,8,9,1,1,128.0,40.0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0
20449,297.06959568,35,9,10,1,3,841.0,40.0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0
20450,281.001910044,26,7,11,1,2,141.0,28.0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0
20451,236.016831836,24,7,9,0,3,235.0,7.0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0
20452,266.98625998000006,23,6,11,1,2,24.0,14.0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0
20453,203.990617088,18,6,8,0,2,38.0,18.0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0
20454,221.017166184,22,6,8,1,2,40.0,4.0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
20455,238.0324819,26,7,9,0,5,35.0,3.0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0
20456,316.002638316,29,6,13,2,5,105.0,4.0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,1,1,0,0
20457,279.05903099600005,32,9,9,1,2,451.0,40.0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
20458,294.10631553599995,38,10,8,2,1,163.0,40.0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
20459,240.011746456,24,6,10,0,4,286.0,11.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0
20460,237.996096392,22,6,10,0,3,291.0,13.0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
20461,269.001910044,25,6,11,1,2,176.0,40.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
20462,313.98698825199995,27,6,13,2,1,112.0,40.0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0
20463,263.064116376,31,9,8,1,1,81.0,40.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
20464,222.99643074,20,5,9,1,1,5.0,5.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
20465,281.001910044,26,7,11,1,3,43.0,4.0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
20466,269.038295552,29,7,10,1,3,451.0,40.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
20467,373.9717321119999,31,7,16,2,2,333.0,40.0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,2,0,0
20468,297.10598118800004,39,10,9,1,3,601.0,40.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0
20469,238.99134536,21,5,10,1,2,55.0,14.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
20470,296.99682466400003,27,7,12,1,2,873.0,40.0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0
20471,360.0288530639999,36,8,14,2,2,531.0,40.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
20472,207.00151612,19,5,8,1,0,21.0,21.0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0
20473,290.075015408,34,10,8,2,0,25.0,25.0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
20474,356.0339384439999,36,9,13,2,2,172.0,40.0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0
20475,300.007723696,28,6,12,2,4,242.0,17.0,0,0,1,0,0,4,0,1,0,0,0,1,1,0,0,1,0,0,0
20476,265.07976644,33,9,8,1,2,97.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
20477,188.068473484,25,8,5,0,1,54.0,19.0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
20478,257.00191004400006,24,5,11,1,3,455.0,40.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0
20479,174.05282342,22,7,5,0,1,75.0,40.0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
20480,295.053945616,33,9,10,1,1,237.0,40.0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0
20481,308.049194584,33,9,10,2,1,238.0,40.0,1,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0
20482,265.006995424,25,7,10,1,2,535.0,40.0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,1,0,0
20483,303.00738934799995,29,6,13,1,4,454.0,40.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,0
20484,281.00191004400006,26,7,11,1,3,705.0,40.0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0
20485,234.99643074,21,6,9,1,2,195.0,20.0,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
20486,187.995702468,17,6,7,0,1,22.0,11.0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
20487,312.11688022,41,10,9,2,2,308.0,40.0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
20488,237.048466312,27,7,8,1,2,74.0,40.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
20489,308.049194584,33,9,10,2,1,283.0,40.0,1,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0
20490,223.032816248,24,6,8,1,2,152.0,40.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20491,312.007723696,29,7,12,2,3,391.0,4.0,0,0,1,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0
20492,120.005873228,12,3,5,0,3,10.0,1.0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
20493,160.037173356,19,6,5,0,2,20.0,2.0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
20494,322.064844648,36,10,10,2,1,221.0,40.0,1,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0
20495,252.97060991600003,20,5,11,1,3,130.0,12.0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0
20496,283.017560108,28,7,11,1,3,408.0,30.0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0
20497,357.9768174919999,30,7,15,2,2,505.0,40.0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
20498,269.00191004400006,25,6,11,1,4,54.0,5.0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0
20499,178.084123548,26,7,5,0,3,352.0,40.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20500,269.00191004400006,25,6,11,1,3,579.0,37.0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0
20501,329.9819028719999,28,6,14,2,4,831.0,4.0,0,0,1,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,0
20502,252.011746456,25,7,10,0,3,371.0,23.0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
20503,298.02845914,30,7,11,2,2,35.0,2.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
20504,293.07468106,35,10,9,1,2,436.0,40.0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0
20505,299.04886023600005,33,8,11,1,3,698.0,40.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0
20506,324.044109204,34,9,11,2,1,79.0,40.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
20507,293.997159012,26,7,11,2,1,115.0,40.0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1
20508,265.006995424,25,7,10,1,2,133.0,40.0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0
20509,282.9811746,24,6,12,1,4,194.0,16.0,0,0,1,0,0,3,0,2,1,0,0,1,0,0,0,1,0,0,0
20510,234.073952788,30,9,7,0,3,157.0,40.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
20511,238.0324819,26,7,9,0,3,263.0,22.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0
20512,210.99643074,19,4,9,1,2,55.0,19.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
20513,267.022645488,27,7,10,1,2,325.0,40.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
20514,237.012080804,23,6,9,1,3,111.0,17.0,0,0,1,0,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0
20515,188.032087976,21,7,6,0,2,93.0,31.0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0
20516,357.97681749199995,30,7,15,2,2,123.0,5.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
20517,253.006995424,24,6,10,1,1,70.0,40.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
20518,154.099379688,25,9,2,0,0,4.0,4.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20519,206.006267152,20,6,8,0,3,31.0,4.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
20520,188.068473484,25,8,5,0,2,134.0,33.0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
20521,249.012080804,24,7,9,1,2,98.0,29.0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
20522,237.048466312,27,7,8,1,2,275.0,40.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
20523,373.9717321119999,31,7,16,2,3,343.0,40.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,0
20524,359.9924675559999,32,7,15,2,3,347.0,40.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0
20525,257.00191004400006,24,5,11,1,3,229.0,40.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0
20526,250.99134536000005,22,6,10,1,1,69.0,35.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
20527,234.073952788,30,9,7,0,2,208.0,12.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
20528,252.059365344,29,7,8,2,1,14.0,12.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
20529,278.98625998,24,7,11,1,1,18.0,17.0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0
20530,237.048466312,27,7,8,1,1,87.0,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
20531,233.017166184,23,7,8,1,1,7.0,5.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
20532,271.053945616,31,7,10,1,3,469.0,40.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0
20533,296.996824664,27,7,12,1,1,161.0,40.0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0
20534,263.02773086800005,27,8,9,1,1,185.0,40.0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0
20535,225.996096392,21,5,10,0,4,127.0,7.0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0
20536,265.006995424,25,7,10,1,3,332.0,12.0,0,0,1,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0
20537,280.965524536,22,6,12,1,1,121.0,40.0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0
20538,283.017560108,28,7,11,1,4,176.0,15.0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,1,1,0,0
20539,300.991739284,27,6,13,1,4,237.0,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
20540,220.058302724,27,8,7,0,3,152.0,1.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
20541,309.992073632,27,7,12,2,1,30.0,18.0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0
20542,224.016831836,23,6,9,0,5,176.0,22.0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0
20543,313.98698825199995,27,6,13,2,2,187.0,40.0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0
20544,300.991739284,27,6,13,1,3,583.0,40.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0
20545,327.9662528079999,26,6,14,2,2,145.0,40.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
20546,222.001181772,21,6,9,0,3,73.0,23.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
20547,249.012080804,24,7,9,1,2,104.0,40.0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0
20548,251.100501884,34,9,7,1,2,49.0,30.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
20549,240.011746456,24,6,10,0,3,576.0,40.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0
20550,359.99246755599995,32,7,15,2,3,302.0,36.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
20551,298.97608922,25,6,13,1,2,197.0,40.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
20552,223.032816248,24,6,8,1,2,396.0,40.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
20553,373.9717321119999,31,7,16,2,3,338.0,27.0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,1,1,1,0,0
20554,282.98117460000003,24,6,12,1,2,431.0,14.0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0
20555,293.07468106,35,10,9,1,2,139.0,31.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
20556,148.996036816,13,3,6,1,1,6.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20557,269.001910044,25,6,11,1,4,235.0,24.0,0,0,1,0,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0
20558,251.027730868,26,7,9,1,2,155.0,40.0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
20559,354.0546738879999,38,10,12,2,1,138.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
20560,291.05903099600005,33,10,9,1,1,158.0,40.0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0
20561,193.09502258,28,7,5,1,1,54.0,38.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20562,310.064844648,35,9,10,2,2,458.0,40.0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0
20563,296.996824664,27,7,12,1,3,410.0,40.0,0,0,1,0,0,1,0,2,1,1,0,1,0,0,0,0,1,0,0
20564,343.96116742799995,27,6,15,2,2,118.0,24.0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0
20565,294.9811746,25,7,12,1,3,446.0,32.0,0,0,1,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0
20566,268.05427996400005,30,7,9,2,1,149.0,40.0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
20567,299.012474728,29,7,12,1,4,440.0,1.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
20568,267.095416504,35,9,8,1,3,588.0,18.0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0
20569,299.012474728,29,7,12,1,4,110.0,6.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0
20570,253.006995424,24,6,10,1,2,230.0,40.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
20571,221.017166184,22,6,8,1,2,97.0,9.0,0,0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0
20572,295.976423568,24,6,12,2,1,41.0,12.0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
20573,216.099773612,31,10,5,0,1,158.0,40.0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
20574,238.0324819,26,7,9,0,4,258.0,23.0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0
20575,267.022645488,27,7,10,1,2,285.0,40.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
20576,282.98117460000003,24,6,12,1,3,286.0,36.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
20577,118.06299418,18,5,3,0,1,4.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20578,269.00191004400006,25,6,11,1,3,185.0,3.0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0
20579,291.981508948,24,7,11,2,0,10.0,10.0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0
20580,263.064116376,31,9,8,1,2,525.0,40.0,1,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0
20581,328.039023824,34,8,12,2,2,383.0,40.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
20582,130.026608672,15,5,4,0,1,27.0,16.0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20583,266.075015408,32,8,8,2,1,175.0,40.0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
20584,204.027002596,22,7,7,0,2,150.0,33.0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0
20585,192.027002596,21,6,7,0,3,147.0,2.0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
20586,287.97133818799995,23,4,13,2,3,247.0,15.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0
20587,222.99643074,20,5,9,1,2,65.0,20.0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
20588,224.016831836,23,6,9,0,5,75.0,3.0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0
20589,238.99134536000005,21,5,10,1,3,233.0,40.0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0
20590,295.976423568,24,6,12,2,1,179.0,40.0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0
20591,222.001181772,21,6,9,0,4,88.0,6.0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
20592,267.022645488,27,7,10,1,2,191.0,25.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0
20593,240.01174645600005,24,6,10,0,5,184.0,9.0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0
20594,312.007723696,29,7,12,2,2,144.0,29.0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0
